vehicle_id,timestamp,engine_rpm,engine_load_pct,exhaust_temp_c,exhaust_flow_rate_kg_h,diff_pressure_kpa,vehicle_speed_kmh,ambient_temp_c,active_regen_status,soot_load_ground_truth
1001,2026-01-07 13:33:48.618520,751,12.96,195.6,19.48,0.49,0.0,20.9,0,26.57
1001,2026-01-07 13:38:48.618520,699,9.15,170.9,12.81,0.376,0.0,29.8,0,26.61
1001,2026-01-07 13:43:48.618520,704,17.39,157.2,24.5,0.644,0.0,21.4,0,26.7
1001,2026-01-07 13:48:48.618520,606,9.59,177.6,11.63,0.387,0.0,28.2,0,26.75
1001,2026-01-07 13:53:48.618520,648,19.27,204.4,25.0,0.7,0.0,23.9,0,26.84
1001,2026-01-07 13:58:48.618520,652,8.14,201.8,10.61,0.38,0.0,32.7,0,26.88
1001,2026-01-07 14:03:48.618520,675,4.4,182.8,5.95,0.072,0.0,26.6,0,26.91
1001,2026-01-07 14:08:48.618520,692,7.67,148.1,10.62,0.312,0.0,22.3,0,26.95
1001,2026-01-07 14:13:48.618520,641,-4.36,179.4,-5.6,0.0,0.0,33.3,0,26.92
1001,2026-01-07 14:18:48.618520,677,6.99,189.4,9.47,0.205,0.0,26.5,0,26.96
1001,2026-01-07 14:23:48.618520,738,16.13,178.0,23.82,0.634,0.0,20.6,0,27.04
1001,2026-01-07 14:28:48.618520,658,8.87,187.3,11.68,0.362,0.0,21.0,0,27.08
1001,2026-01-07 14:33:48.618520,774,8.64,179.6,13.39,0.326,0.0,12.9,0,27.13
1001,2026-01-07 14:38:48.618520,744,13.68,174.4,20.37,0.557,0.0,27.6,0,27.19
1001,2026-01-07 14:43:48.618520,621,7.35,195.9,9.15,0.186,0.0,26.5,0,27.23
1001,2026-01-07 14:48:48.618520,632,12.33,179.3,15.59,0.345,0.0,30.8,0,27.29
1001,2026-01-07 14:53:48.618520,663,5.95,184.0,7.89,0.273,0.0,19.9,0,27.32
1001,2026-01-07 14:58:48.618520,703,12.14,193.9,17.08,0.476,0.0,23.2,0,27.38
1001,2026-01-07 15:03:48.618520,658,10.43,158.6,13.74,0.231,0.0,27.2,0,27.44
1001,2026-01-07 15:08:48.618520,745,-1.81,159.8,-2.7,0.0,0.0,35.3,0,27.43
1001,2026-01-07 15:13:48.618520,701,6.36,176.3,8.92,0.314,0.0,21.8,0,27.46
1001,2026-01-07 15:18:48.618520,660,7.59,160.9,10.01,0.281,0.0,33.1,0,27.5
1001,2026-01-07 15:23:48.618520,716,8.74,174.2,12.52,0.267,0.0,29.4,0,27.54
1001,2026-01-07 15:28:48.618520,696,9.1,243.9,12.67,0.364,0.0,21.2,0,27.59
1001,2026-01-07 15:33:48.618520,678,15.74,182.3,21.37,0.519,0.0,29.6,0,27.66
1001,2026-01-07 15:38:48.618520,666,19.37,201.6,25.82,0.694,0.0,31.4,0,27.76
1001,2026-01-07 15:43:48.618520,703,14.26,189.7,20.07,0.516,0.0,21.8,0,27.83
1001,2026-01-07 15:48:48.618520,751,8.33,171.9,12.51,0.301,0.0,27.1,0,27.87
1001,2026-01-07 15:53:48.618520,803,4.66,180.5,7.49,0.28,0.0,24.6,0,27.9
1001,2026-01-07 15:58:48.618520,722,4.69,188.6,6.78,0.18,0.0,29.9,0,27.92
1001,2026-01-07 16:03:48.618520,759,22.95,191.6,34.85,0.993,0.0,26.0,0,28.04
1001,2026-01-07 16:08:48.618520,682,11.69,174.1,15.96,0.457,0.0,31.6,0,28.09
1001,2026-01-07 16:13:48.618520,649,15.7,206.3,20.4,0.569,0.0,14.4,0,28.17
1001,2026-01-07 16:18:48.618520,669,16.48,179.5,22.08,0.574,0.0,22.5,0,28.26
1001,2026-01-07 16:23:48.618520,742,12.73,175.2,18.9,0.517,0.0,23.0,0,28.32
1001,2026-01-07 16:28:48.618520,653,18.08,173.6,23.64,0.732,0.0,32.6,0,28.41
1001,2026-01-07 16:33:48.618520,749,7.84,188.1,11.76,0.333,0.0,20.5,0,28.45
1001,2026-01-07 16:38:48.618520,716,4.1,203.8,5.88,0.144,0.0,26.0,0,28.47
1001,2026-01-07 16:43:48.618520,714,8.71,191.7,12.43,0.331,0.0,29.4,0,28.51
1001,2026-01-08 01:42:14.943448,1365,75.14,360.5,205.19,5.853,85.9,28.2,0,28.4
1001,2026-01-08 01:47:14.943448,1610,74.1,370.2,238.74,6.831,83.8,24.3,0,28.21
1001,2026-01-08 01:52:14.943448,1402,81.07,284.8,227.41,6.551,84.4,22.3,0,28.62
1001,2026-01-08 01:57:14.943448,1490,73.32,371.3,218.63,6.191,86.0,27.6,0,28.41
1001,2026-01-08 02:02:14.943448,1474,77.39,321.9,228.15,6.585,88.1,22.3,0,28.63
1001,2026-01-08 02:07:14.943448,1580,73.67,343.3,232.93,6.655,94.2,24.9,0,28.65
1001,2026-01-08 02:12:14.943448,1469,78.0,318.4,229.27,6.604,76.9,29.8,0,29.04
1001,2026-01-08 02:17:14.943448,1671,68.96,352.1,230.46,6.734,84.2,20.4,0,28.97
1001,2026-01-08 02:22:14.943448,1523,79.75,355.7,243.06,7.079,87.5,11.5,0,28.92
1001,2026-01-08 02:27:14.943448,1567,63.46,365.3,198.98,5.782,75.8,24.3,0,28.71
1001,2026-01-08 02:32:14.943448,1595,86.12,399.2,274.78,7.827,91.6,25.4,0,28.35
1001,2026-01-08 02:37:14.943448,1339,67.54,415.1,180.98,5.017,80.8,25.6,0,27.77
1001,2026-01-08 02:42:14.943448,1555,70.44,331.3,219.08,6.115,93.5,21.3,0,27.87
1001,2026-01-08 02:47:14.943448,1367,63.88,337.1,174.78,4.84,84.8,18.0,0,27.89
1001,2026-01-08 02:52:14.943448,1491,54.95,352.5,163.95,4.476,88.8,23.5,0,27.75
1001,2026-01-08 02:57:14.943448,1424,73.19,293.7,208.56,5.869,91.7,24.2,0,28.11
1001,2026-01-08 03:02:14.943448,1567,72.13,340.4,226.08,6.324,81.2,30.4,0,28.15
1001,2026-01-08 03:07:14.943448,1502,89.01,328.7,267.42,7.51,84.7,16.0,0,28.36
1001,2026-01-08 03:12:14.943448,1341,72.67,302.6,194.99,5.646,87.5,22.6,0,28.73
1001,2026-01-08 03:17:14.943448,1514,86.12,341.9,260.9,7.475,89.5,14.2,0,28.82
1001,2026-01-08 03:22:14.943448,1428,67.89,346.1,193.9,5.587,80.1,23.9,0,28.79
1001,2026-01-08 03:27:14.943448,1434,71.69,317.3,205.74,6.068,87.2,24.5,0,29.15
1001,2026-01-08 03:32:14.943448,1501,77.08,378.6,231.54,6.708,86.2,21.9,0,28.91
1001,2026-01-08 03:37:14.943448,1536,58.56,349.0,179.92,5.173,85.5,24.4,0,28.81
1001,2026-01-08 03:42:14.943448,1311,64.51,354.8,169.26,4.805,85.5,31.3,0,28.69
1001,2026-01-08 03:47:14.943448,1413,79.69,330.6,225.28,6.588,87.1,19.0,0,28.85
1001,2026-01-08 03:52:14.943448,1591,80.01,391.8,254.73,7.251,81.6,26.4,0,28.51
1001,2026-01-08 03:57:14.943448,1526,68.66,373.8,209.55,5.836,89.1,31.5,0,28.27
1001,2026-01-08 04:02:14.943448,1333,80.33,317.3,214.27,6.122,90.6,19.5,0,28.67
1001,2026-01-08 04:07:14.943448,1478,66.92,389.3,197.88,5.668,88.9,22.2,0,28.29
1001,2026-01-08 04:12:14.943448,1479,53.17,378.9,157.27,4.472,81.0,18.8,0,27.92
1001,2026-01-08 04:17:14.943448,1440,69.74,325.7,200.94,5.661,86.4,22.6,0,28.07
1001,2026-01-08 04:22:14.943448,1498,75.46,336.9,226.17,6.361,85.0,24.6,0,28.15
1001,2026-01-08 04:27:14.943448,1462,67.41,366.8,197.25,5.498,93.0,28.5,0,27.95
1001,2026-01-08 04:32:14.943448,1466,81.73,346.8,239.74,6.731,86.8,17.1,0,27.98
1001,2026-01-08 04:37:14.943448,1387,58.06,402.0,161.1,4.535,85.7,28.2,0,27.46
1001,2026-01-08 04:42:14.943448,1550,51.99,326.4,161.18,4.403,82.3,24.2,0,27.51
1001,2026-01-08 04:47:14.943448,1452,50.21,317.8,145.88,4.061,88.7,35.4,0,27.76
1001,2026-01-08 04:52:14.943448,1408,44.7,383.0,125.87,3.537,83.6,18.9,0,27.32
1001,2026-01-08 04:57:14.943448,1549,65.35,429.3,202.53,5.314,84.5,26.3,0,26.61
1001,2026-01-08 05:02:14.943448,1546,80.86,359.2,250.14,6.619,85.5,26.3,0,26.54
1001,2026-01-08 05:07:14.943448,1465,76.22,361.3,223.42,5.904,83.2,30.6,0,26.43
1001,2026-01-08 05:12:14.943448,1494,52.27,322.8,156.27,4.11,91.3,22.0,0,26.51
1001,2026-01-08 05:17:14.943448,1637,48.64,381.7,159.3,4.169,100.7,24.7,0,26.1
1001,2026-01-08 05:22:14.943448,1528,75.21,366.7,229.93,5.969,88.2,24.0,0,25.94
1001,2026-01-08 05:27:14.943448,1484,68.05,367.8,202.09,5.055,90.7,28.3,0,25.74
1001,2026-01-08 05:32:14.943448,1519,69.81,383.7,212.16,5.44,83.1,21.1,0,25.42
1001,2026-01-08 05:37:14.943448,1540,60.28,331.2,185.76,4.775,78.1,29.8,0,25.47
1001,2026-01-08 05:42:14.943448,1551,77.25,330.8,239.68,6.16,87.6,29.0,0,25.61
1001,2026-01-08 05:47:14.943448,1575,81.89,360.5,258.02,6.643,88.5,24.9,0,25.54
1001,2026-01-08 05:52:14.943448,1411,68.37,329.7,193.05,4.943,81.3,21.0,0,25.64
1001,2026-01-08 05:57:14.943448,1469,51.06,350.0,150.05,3.785,86.1,28.3,0,25.5
1001,2026-01-08 06:02:14.943448,1593,53.92,326.9,171.88,4.345,81.2,29.1,0,25.55
1001,2026-01-08 06:07:14.943448,1480,67.35,369.1,199.45,4.991,75.0,25.3,0,25.33
1001,2026-01-08 06:12:14.943448,1527,83.61,259.4,255.46,6.588,78.5,34.0,0,25.75
1001,2026-01-08 06:17:14.943448,1623,72.1,374.2,234.15,5.927,82.5,27.4,0,25.52
1001,2026-01-08 13:49:03.878054,725,9.87,144.6,14.32,0.331,0.0,23.0,0,25.57
1001,2026-01-08 13:54:03.878054,673,10.76,163.6,14.5,0.428,0.0,25.0,0,25.62
1001,2026-01-08 13:59:03.878054,699,8.36,183.1,11.7,0.341,0.0,20.7,0,25.66
1001,2026-01-08 14:04:03.878054,667,8.48,153.1,11.32,0.25,0.0,22.6,0,25.71
1001,2026-01-08 14:09:03.878054,743,11.31,183.9,16.83,0.476,0.0,24.3,0,25.76
1001,2026-01-08 14:14:03.878054,719,9.48,185.3,13.65,0.323,0.0,12.8,0,25.81
1001,2026-01-08 14:19:03.878054,693,17.11,198.5,23.73,0.663,0.0,31.2,0,25.9
1001,2026-01-08 14:24:03.878054,704,10.99,167.6,15.48,0.386,0.0,28.1,0,25.95
1001,2026-01-08 14:29:03.878054,760,9.3,171.0,14.14,0.368,0.0,28.0,0,26.0
1001,2026-01-08 14:34:03.878054,627,-1.48,169.0,-1.86,0.0,0.0,22.5,0,25.99
1001,2026-01-08 14:39:03.878054,692,7.73,209.0,10.71,0.295,0.0,26.5,0,26.03
1001,2026-01-08 14:44:03.878054,731,4.31,200.8,6.3,0.16,0.0,28.4,0,26.05
1001,2026-01-08 14:49:03.878054,646,2.23,196.4,2.88,0.094,0.0,20.5,0,26.06
1001,2026-01-08 14:54:03.878054,656,15.63,156.2,20.52,0.618,0.0,20.5,0,26.14
1001,2026-01-08 14:59:03.878054,731,8.36,192.1,12.23,0.293,0.0,24.2,0,26.18
1001,2026-01-08 15:04:03.878054,702,4.99,194.8,7.01,0.158,0.0,23.9,0,26.21
1001,2026-01-08 15:09:03.878054,650,-2.81,176.2,-3.66,0.025,0.0,28.9,0,26.19
1001,2026-01-08 15:14:03.878054,699,8.69,180.4,12.14,0.346,0.0,19.1,0,26.24
1001,2026-01-08 15:19:03.878054,755,13.58,194.4,20.52,0.562,0.0,25.1,0,26.3
1001,2026-01-08 15:24:03.878054,733,12.96,172.9,19.01,0.473,0.0,25.5,0,26.37
1001,2026-01-08 15:29:03.878054,777,3.8,150.6,5.92,0.164,0.0,25.3,0,26.39
1001,2026-01-08 15:34:03.878054,708,11.22,175.5,15.9,0.495,0.0,17.0,0,26.44
1001,2026-01-08 15:39:03.878054,658,9.48,147.1,12.49,0.322,0.0,33.3,0,26.49
1001,2026-01-08 15:44:03.878054,701,11.15,154.8,15.64,0.384,0.0,23.1,0,26.55
1001,2026-01-08 15:49:03.878054,684,16.41,191.2,22.45,0.542,0.0,26.2,0,26.63
1001,2026-01-08 15:54:03.878054,724,15.7,211.6,22.76,0.557,0.0,20.9,0,26.71
1001,2026-01-08 15:59:03.878054,637,8.83,189.3,11.25,0.35,0.0,24.6,0,26.75
1001,2026-01-08 16:04:03.878054,684,10.76,163.3,14.72,0.499,0.0,17.0,0,26.81
1001,2026-01-08 16:09:03.878054,709,20.12,180.1,28.54,0.758,0.0,23.2,0,26.91
1001,2026-01-08 16:14:03.878054,690,16.86,135.8,23.31,0.706,0.0,17.9,0,26.99
1001,2026-01-08 16:19:03.878054,686,7.85,191.8,10.79,0.212,0.0,27.3,0,27.03
1001,2026-01-08 16:24:03.878054,801,3.18,183.8,5.1,0.105,0.0,27.1,0,27.05
1001,2026-01-08 16:29:03.878054,700,6.79,189.8,9.52,0.348,0.0,24.0,0,27.08
1001,2026-01-08 16:34:03.878054,735,3.53,160.9,5.2,0.165,0.0,32.4,0,27.1
1001,2026-01-08 16:39:03.878054,717,8.43,180.0,12.11,0.266,0.0,28.0,0,27.14
1001,2026-01-08 16:44:03.878054,744,7.74,170.6,11.52,0.326,0.0,22.8,0,27.18
1001,2026-01-08 16:49:03.878054,696,20.5,175.1,28.56,0.761,0.0,21.8,0,27.28
1001,2026-01-08 16:54:03.878054,737,9.09,167.0,13.41,0.432,0.0,32.1,0,27.33
1001,2026-01-08 16:59:03.878054,669,0.67,200.2,0.89,0.0,0.0,29.0,0,27.33
1001,2026-01-08 17:04:03.878054,601,14.46,155.8,17.4,0.513,0.0,25.1,0,27.4
1001,2026-01-08 17:09:03.878054,652,7.96,193.7,10.39,0.29,0.0,27.9,0,27.44
1001,2026-01-08 17:14:03.878054,798,2.18,212.3,3.48,0.101,0.0,20.5,0,27.45
1001,2026-01-08 17:19:03.878054,633,9.05,198.4,11.47,0.309,0.0,32.6,0,27.5
1001,2026-01-08 17:24:03.878054,627,9.94,155.0,12.47,0.362,0.0,29.4,0,27.55
1001,2026-01-08 17:29:03.878054,678,-3.02,184.0,-4.1,0.0,0.0,27.0,0,27.53
1001,2026-01-08 17:34:03.878054,761,4.64,193.6,7.08,0.255,0.0,16.1,0,27.56
1001,2026-01-08 17:39:03.878054,715,7.48,178.4,10.71,0.313,0.0,22.6,0,27.59
1001,2026-01-08 17:44:03.878054,666,10.17,158.3,13.55,0.32,0.0,28.4,0,27.64
1001,2026-01-08 17:49:03.878054,642,13.33,189.3,17.13,0.388,0.0,21.6,0,27.71
1001,2026-01-08 17:54:03.878054,759,5.09,170.7,7.74,0.238,0.0,28.9,0,27.74
1001,2026-01-08 17:59:03.878054,687,7.01,208.4,9.64,0.355,0.0,29.9,0,27.77
1001,2026-01-08 18:04:03.878054,704,5.96,163.4,8.39,0.259,0.0,27.1,0,27.8
1001,2026-01-08 18:09:03.878054,770,13.25,149.9,20.41,0.621,0.0,20.0,0,27.87
1001,2026-01-08 18:14:03.878054,680,11.25,219.9,15.32,0.583,0.0,28.0,0,27.92
1001,2026-01-08 18:19:03.878054,690,12.67,197.8,17.51,0.474,0.0,34.0,0,27.99
1001,2026-01-08 18:24:03.878054,711,12.49,193.3,17.77,0.52,0.0,29.2,0,28.05
1001,2026-01-08 22:24:40.821046,669,12.2,195.6,16.32,0.482,0.0,33.4,0,28.11
1001,2026-01-08 22:29:40.821046,699,13.34,158.2,18.67,0.507,0.0,28.5,0,28.18
1001,2026-01-08 22:34:40.821046,742,8.53,178.6,12.67,0.282,0.0,23.2,0,28.22
1001,2026-01-08 22:39:40.821046,744,12.88,190.0,19.17,0.545,0.0,25.0,0,28.28
1001,2026-01-08 22:44:40.821046,666,13.49,188.4,18.0,0.535,0.0,22.4,0,28.35
1001,2026-01-08 22:49:40.821046,592,15.49,170.4,18.35,0.478,0.0,28.5,0,28.43
1001,2026-01-08 22:54:40.821046,680,15.3,192.3,20.82,0.628,0.0,18.2,0,28.5
1001,2026-01-08 22:59:40.821046,760,11.31,172.6,17.2,0.498,0.0,16.1,0,28.56
1001,2026-01-08 23:04:40.821046,720,4.85,152.9,6.99,0.124,0.0,30.6,0,28.59
1001,2026-01-08 23:09:40.821046,668,17.67,169.3,23.62,0.592,0.0,19.4,0,28.67
1001,2026-01-08 23:14:40.821046,761,9.22,169.0,14.05,0.411,0.0,27.5,0,28.72
1001,2026-01-08 23:19:40.821046,755,17.24,172.8,26.07,0.685,0.0,22.9,0,28.81
1001,2026-01-08 23:24:40.821046,713,5.18,160.9,7.39,0.23,0.0,24.8,0,28.83
1001,2026-01-08 23:29:40.821046,701,6.21,175.4,8.71,0.205,0.0,29.5,0,28.86
1001,2026-01-08 23:34:40.821046,751,0.77,161.4,1.16,0.0,0.0,21.7,0,28.87
1001,2026-01-08 23:39:40.821046,695,2.75,161.6,3.83,0.06,0.0,26.0,0,28.88
1001,2026-01-08 23:44:40.821046,703,6.39,183.5,8.99,0.233,0.0,23.6,0,28.91
1001,2026-01-08 23:49:40.821046,783,16.7,154.0,26.18,0.801,0.0,29.1,0,29.0
1001,2026-01-08 23:54:40.821046,642,14.09,210.8,18.11,0.47,0.0,20.4,0,29.07
1001,2026-01-08 23:59:40.821046,750,11.36,191.0,17.06,0.514,0.0,27.0,0,29.12
1001,2026-01-09 00:04:40.821046,633,15.24,203.4,19.31,0.552,0.0,24.8,0,29.2
1001,2026-01-09 00:09:40.821046,623,12.57,191.4,15.67,0.456,0.0,30.6,0,29.26
1001,2026-01-09 00:14:40.821046,683,12.82,159.6,17.52,0.513,0.0,24.1,0,29.33
1001,2026-01-09 00:19:40.821046,711,8.15,177.4,11.6,0.382,0.0,22.8,0,29.37
1001,2026-01-09 00:24:40.821046,619,18.75,207.6,23.24,0.62,0.0,28.4,0,29.46
1001,2026-01-09 00:29:40.821046,674,11.32,185.9,15.28,0.439,0.0,21.1,0,29.52
1001,2026-01-09 00:34:40.821046,665,5.42,163.4,7.21,0.21,0.0,21.4,0,29.54
1001,2026-01-09 00:39:40.821046,734,17.44,168.4,25.6,0.771,0.0,27.5,0,29.63
1001,2026-01-09 00:44:40.821046,723,10.38,194.9,15.02,0.47,0.0,18.8,0,29.68
1001,2026-01-09 00:49:40.821046,743,14.44,164.7,21.47,0.641,0.0,28.4,0,29.76
1001,2026-01-09 00:54:40.821046,689,15.36,227.3,21.19,0.593,0.0,18.1,0,29.83
1001,2026-01-09 00:59:40.821046,715,13.61,175.4,19.46,0.655,0.0,18.3,0,29.9
1001,2026-01-09 01:04:40.821046,734,6.97,214.4,10.24,0.406,0.0,21.2,0,29.94
1001,2026-01-09 01:09:40.821046,672,14.3,172.3,19.23,0.575,0.0,25.1,0,30.01
1001,2026-01-09 01:14:40.821046,604,9.93,166.2,12.0,0.336,0.0,32.2,0,30.06
1001,2026-01-09 01:19:40.821046,637,14.07,174.4,17.93,0.526,0.0,29.0,0,30.13
1001,2026-01-09 01:24:40.821046,717,12.85,199.4,18.43,0.54,0.0,21.9,0,30.19
1001,2026-01-09 01:29:40.821046,645,5.87,239.0,7.58,0.291,0.0,18.2,0,30.22
1001,2026-01-09 01:34:40.821046,633,12.41,190.9,15.73,0.504,0.0,23.7,0,30.28
1001,2026-01-09 01:39:40.821046,693,11.64,181.7,16.15,0.379,0.0,23.9,0,30.34
1001,2026-01-09 01:44:40.821046,657,10.88,239.7,14.3,0.453,0.0,23.4,0,30.4
1001,2026-01-09 01:49:40.821046,746,12.41,188.4,18.52,0.595,0.0,35.3,0,30.46
1001,2026-01-09 05:25:56.592863,873,33.74,289.0,58.96,1.852,25.6,18.8,0,30.63
1001,2026-01-09 05:30:56.592863,1110,29.36,241.3,65.23,1.992,11.1,37.1,0,30.77
1001,2026-01-09 05:35:56.592863,1186,19.34,290.9,45.89,1.521,21.5,17.1,0,30.87
1001,2026-01-09 05:40:56.592863,724,68.06,215.3,98.56,3.103,35.8,11.8,0,31.21
1001,2026-01-09 05:45:56.592863,1100,44.92,209.4,98.88,3.113,43.9,20.4,0,31.43
1001,2026-01-09 05:50:56.592863,1151,26.57,210.2,61.17,1.963,23.9,29.3,0,31.57
1001,2026-01-09 05:55:56.592863,1053,40.57,238.0,85.45,2.712,8.3,38.1,0,31.77
1001,2026-01-09 06:00:56.592863,877,61.96,261.2,108.76,3.577,45.0,26.9,0,32.08
1001,2026-01-09 06:05:56.592863,1177,39.2,293.9,92.35,2.949,48.4,18.4,0,32.28
1001,2026-01-09 06:10:56.592863,1059,28.0,299.5,59.33,1.9,29.0,24.8,0,32.42
1001,2026-01-09 06:15:56.592863,1111,52.73,225.7,117.22,3.841,-3.7,31.0,0,32.68
1001,2026-01-09 06:20:56.592863,1001,11.85,224.6,23.74,0.718,39.3,21.9,0,32.74
1001,2026-01-09 06:25:56.592863,1063,30.93,285.9,65.76,2.227,-3.1,28.3,0,32.89
1001,2026-01-09 06:30:56.592863,872,36.98,274.0,64.52,2.168,29.9,21.3,0,33.08
1001,2026-01-09 06:35:56.592863,1116,46.86,278.2,104.63,3.525,51.8,25.4,0,33.31
1001,2026-01-09 06:40:56.592863,1382,46.15,306.1,127.56,4.314,17.1,22.8,0,33.54
1001,2026-01-09 06:45:56.592863,1004,44.45,257.9,89.26,3.03,36.9,33.5,0,33.77
1001,2026-01-09 06:50:56.592863,1314,42.86,208.7,112.66,3.848,44.1,34.0,0,33.98
1001,2026-01-09 06:55:56.592863,1056,27.29,206.4,57.65,1.928,20.2,23.1,0,34.12
1001,2026-01-09 07:00:56.592863,818,40.23,213.7,65.89,2.337,43.5,27.6,0,34.32
1001,2026-01-09 07:05:56.592863,1306,30.13,206.3,78.71,2.758,42.8,25.9,0,34.47
1001,2026-01-09 07:10:56.592863,1210,22.37,273.9,54.16,1.825,16.6,27.3,0,34.58
1001,2026-01-09 07:15:56.592863,826,52.72,272.1,87.16,3.068,11.5,21.5,0,34.84
1001,2026-01-09 07:20:56.592863,1216,43.91,209.7,106.82,3.647,21.9,26.7,0,35.06
1001,2026-01-09 07:25:56.592863,787,41.43,277.2,65.21,2.285,26.0,23.4,0,35.27
1001,2026-01-09 07:30:56.592863,1246,45.03,268.8,112.24,3.907,34.7,28.8,0,35.5
1001,2026-01-09 07:35:56.592863,1222,24.75,248.4,60.51,2.149,26.3,26.7,0,35.62
1001,2026-01-09 07:40:56.592863,1386,56.23,274.9,155.89,5.663,10.3,26.9,0,35.9
1001,2026-01-09 07:45:56.592863,1318,70.18,260.0,185.03,6.76,45.4,25.7,0,36.25
1001,2026-01-09 07:50:56.592863,1104,34.73,217.3,76.74,2.872,53.5,27.5,0,36.43
1001,2026-01-09 07:55:56.592863,820,45.51,275.0,74.66,2.781,-1.5,22.0,0,36.65
1001,2026-01-09 08:00:56.592863,1124,69.31,207.6,155.91,5.843,22.4,34.8,0,37.0
1001,2026-01-09 08:05:56.592863,1100,55.17,220.3,121.46,4.503,50.1,31.2,0,37.28
1001,2026-01-09 08:10:56.592863,1437,48.44,329.5,139.23,5.164,16.8,23.3,0,37.28
1001,2026-01-09 08:15:56.592863,1168,63.31,266.6,147.96,5.586,42.8,25.2,0,37.6
1001,2026-01-09 08:20:56.592863,1211,2.06,259.7,4.98,0.13,25.6,26.9,0,37.61
1001,2026-01-09 08:25:56.592863,1059,66.33,231.4,140.51,5.323,53.6,24.6,0,37.94
1001,2026-01-09 08:30:56.592863,1009,42.93,204.8,86.68,3.338,18.6,28.1,0,38.15
1001,2026-01-09 08:35:56.592863,939,53.43,260.1,100.36,3.897,20.5,24.8,0,38.42
1001,2026-01-09 08:40:56.592863,1190,32.25,241.8,76.82,2.927,27.1,24.1,0,38.58
1001,2026-01-09 08:45:56.592863,790,32.63,239.8,51.58,1.986,25.7,24.7,0,38.75
1001,2026-01-09 08:50:56.592863,1195,53.12,201.9,127.05,4.904,20.3,22.6,0,39.01
1001,2026-01-09 08:55:56.592863,1029,28.45,231.8,58.59,2.303,10.6,28.0,0,39.15
1001,2026-01-09 09:00:56.592863,988,33.81,248.7,66.83,2.586,16.1,27.9,0,39.32
1001,2026-01-09 09:05:56.592863,742,34.61,257.4,51.41,2.165,34.5,26.7,0,39.5
1001,2026-01-09 09:10:56.592863,899,38.57,246.8,69.36,2.711,3.4,29.6,0,39.69
1001,2026-01-09 09:15:56.592863,990,38.25,319.6,75.74,3.004,20.5,34.2,0,39.88
1001,2026-01-09 09:20:56.592863,1262,47.23,265.8,119.29,4.689,35.5,23.6,0,40.12
1001,2026-01-09 09:25:56.592863,1269,39.27,247.9,99.66,4.103,8.9,31.2,0,40.31
1001,2026-01-09 09:30:56.592863,1087,54.27,181.8,118.05,4.745,24.5,32.8,0,40.58
1001,2026-01-09 09:35:56.592863,1045,36.35,326.2,75.98,3.163,25.5,36.1,0,40.56
1001,2026-01-09 09:40:56.592863,1068,44.43,309.1,94.93,3.813,7.3,26.1,0,40.78
1001,2026-01-09 09:45:56.592863,880,31.17,225.7,54.89,2.22,17.4,22.3,0,40.93
1001,2026-01-09 09:50:56.592863,1266,23.43,298.7,59.35,2.411,33.3,21.4,0,41.05
1001,2026-01-09 09:55:56.592863,1053,57.7,228.8,121.61,5.052,32.9,19.5,0,41.34
1001,2026-01-09 10:00:56.592863,1236,46.13,216.5,114.06,4.697,25.4,27.7,0,41.57
1001,2026-01-09 10:05:56.592863,1345,30.44,166.5,81.93,3.389,36.9,24.8,0,41.72
1001,2026-01-09 10:10:56.592863,918,25.95,261.7,47.65,1.985,20.0,13.8,0,41.85
1001,2026-01-09 10:15:56.592863,675,30.9,140.1,41.76,1.729,36.9,22.4,0,42.01
1001,2026-01-09 10:20:56.592863,1377,34.22,255.7,94.3,3.871,35.7,28.8,0,42.18
1001,2026-01-09 10:25:56.592863,1143,47.62,166.6,108.88,4.704,88.9,23.6,0,42.42
1001,2026-01-09 10:30:56.592863,1157,39.32,227.2,91.02,3.895,23.6,17.4,0,42.61
1001,2026-01-09 10:35:56.592863,1250,33.76,232.0,84.4,3.674,13.0,22.3,0,42.78
1001,2026-01-09 10:40:56.592863,1171,29.04,277.4,68.04,3.013,41.4,24.1,0,42.93
1001,2026-01-09 10:45:56.592863,1233,41.47,221.2,102.33,4.451,49.4,24.0,0,43.13
1001,2026-01-09 10:50:56.592863,1087,41.38,245.4,89.97,3.91,33.8,32.9,0,43.34
1001,2026-01-09 10:55:56.592863,1297,53.04,214.4,137.59,6.048,23.2,29.4,0,43.61
1001,2026-01-09 11:00:56.592863,1394,30.94,184.4,86.29,3.757,26.6,30.0,0,43.76
1001,2026-01-09 11:05:56.592863,1006,49.61,263.0,99.88,4.338,27.1,25.4,0,44.01
1001,2026-01-09 15:36:52.167552,550,12.33,210.4,13.58,0.551,0.0,33.7,0,44.07
1001,2026-01-09 15:41:52.167552,746,8.82,202.7,13.17,0.526,0.0,20.9,0,44.11
1001,2026-01-09 15:46:52.167552,669,7.36,158.9,9.85,0.496,0.0,23.7,0,44.15
1001,2026-01-09 15:51:52.167552,717,7.15,143.6,10.26,0.467,0.0,15.4,0,44.19
1001,2026-01-09 15:56:52.167552,696,3.16,219.7,4.4,0.24,0.0,25.5,0,44.2
1001,2026-01-09 16:01:52.167552,763,5.77,190.9,8.8,0.399,0.0,26.3,0,44.23
1001,2026-01-09 16:06:52.167552,763,13.66,185.8,20.87,0.842,0.0,20.2,0,44.3
1001,2026-01-09 16:11:52.167552,693,10.47,157.4,14.53,0.765,0.0,32.6,0,44.35
